id,literal_id,printed_id,playagricola_card_id,revision_id,deck_id,type_id,name_ja,name_en,min_players_number,imp_prereq,imp_cost,description,ja_is_official,vps,has_arrow,has_bonus,has_neg_bonus,has_pan_icon,has_bread_icon,ag2_category_icon_id,special_color_id
106087,M087,M087,,1,8,2,馬肉屋,Horse Butcher,,,自分の馬肉処理場をゲームから除外する,"自分の家畜をいつでも食料に換えられる。
羊1→食料1 猪1→食料2 牛1→食料3 馬1→食料2 馬2→食料5",1,3,0,0,0,1,0,,
106088,M088,M088,,1,8,2,肉処理台,Butcher's Block,,収穫のないラウンド,木材1,このカードは収穫のあるラウンドにはプレイできない。ほかのプレイヤーは全員、すぐに家畜を1頭選んで食料にしなければならない。自分はすぐに好きな家畜を1頭食料にできる（しなくてもよい）。羊は食料1、猪と馬は食料2、牛は食料3になる。（2頭以上を食料にすることはできない。また調理する進歩カードは必要ない。）,1,1,0,0,0,0,0,,
106089,M089,M089,,1,8,2,消防署,Fire Brigade,,食料4以上かつ燃料4以上,レンガ1石材1,すぐに食料2を得る。カードを出したときに森タイルが2/3/4/5枚あれば、それぞれ1/2/3/4勝利点を記録する。（条件の食料、燃料は小麦や木材を含めない）,1,0,0,1,0,0,0,,
106090,M090,M090,,1,8,2,森の果物,Wild Harvest,,,,すぐに食料1を得る。毎回、収穫の最初に、スタートカードを全部まぜて1枚引く。スタートカードは1～9番があり、この番号が自分の森タイルの数と同じか、または小さければ、食料1を得る。,1,0,0,0,0,0,0,,
106091,M091,M091,,1,8,2,燻製所,Fish Smokehouse,,,木材1レンガ2,「漁」のアクションを行うたびに、燃料1を払えば、追加で食料3を手に入れることができる。,1,2,0,0,0,0,0,,
106092,M092,M092,,1,8,2,借用書,Loan,,,食料2,毎回、収穫の最初に、スタートカードを全部まぜて1枚引く。1～9番があり、この番号が自分が持っているレンガの数と同数か、または小さければ、食料2が利子として払い戻される。このとき食料2ではなく食料6を受け取ることもできるが、その場合、このカードは手放さなければならず、左どなりの人の手札に入れる。,1,1,0,0,0,0,0,,
106093,M093,M093,,1,8,2,休閑地,Fallow Land,,進歩2枚以上,,特別アクション「木を切り倒す」または「泥炭を掘る」を行うたびに、未使用の農場1スペースに食料1を置く。この食料は、この農場が未使用でなくなったらすぐに得る。,1,0,0,0,0,0,0,,
106094,M094,M094,,1,8,2,干草用荷車,Hay Wagon,,馬2頭以上,木材2,アクションスペースから木材3以上、レンガ3以上、葦2以上、石材2以上のいずれかを取るたびに、家族を使わないですぐ「増築」か「改築」のアクションができる。,1,1,0,0,0,0,0,,
106095,M095,M095,,1,8,2,泥風呂,Peat Bath,,,木材1レンガ1,家族を使って「病院」のアクションを行うたび、次以降のラウンドスペースに食料を1ずつ置く。（家族にベッドマーカーがあるかないかは問わない。）置くラウンドスペースの数は、自分の農場に現在見えている泥地タイルの数と同じ。これらの食料を各ラウンドの最初に得る。,1,1,0,0,0,0,0,,
106096,M096,M096,,1,8,2,森のはずれ,Edge of the Forest,,進歩3枚以上,,自分の農場の、森タイルと畑タイルが隣接している境界線の数だけ食料を得る。また、森タイルと泥地タイルが隣接している境界線の数だけ燃料を得る。（境界線とは、柵を置ける部分を指す。）（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106097,M097,M097,,1,8,2,ビオトープ,Ecological Niche,,,,自分しか持ってない家畜があれば、すぐに食料2を得る。また、自分だけ小麦を植えていれば食料1を得る。野菜についても同様。自分の森タイルが単独で一番多ければ、燃料1を得る。泥地タイルについても同様。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106098,M098,M098,,1,8,2,野営地,Winter Storehouse,,,木材1レンガ2,このカードの上にカウンター3枚を置く。いつでも（アクション実行中も可）カウンターを1枚捨てると、燃料と食料の手持ちがどちらも2つになるまで補給される。（小麦や木材は、交換してはじめて食料や燃料に数えられる。）,1,0,0,0,0,0,0,,
106099,M099,M099,,1,8,2,芝泥炭,Lawn Turf,,進歩4枚以上,,自分の農場で3/4/5/6/7スペースが未使用ならば、すぐに燃料1/2/3/4/5を得る。（それ以上でも燃料は得られない。森と泥地タイルは未使用スペースには数えない。）（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106100,M100,M100,,1,8,2,薪,Firewood,,大きい進歩1枚以上,木材1,すぐに燃料1を得る。収穫のとき、暖房のために木材1以上を燃料に換えた場合はいつも、支払いの合計が燃料1だけ少なくて済む。,1,0,0,0,0,0,0,,
106101,M101,M101,,1,8,2,泥炭ペレット,Peat Pellets,,大きい進歩1枚以上,,所有する泥地タイルの数だけ、すぐに燃料を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106102,M102,M102,,1,8,2,燃料倉庫,Fuel Storage,,,レンガ1葦1,現在のラウンドに1を足すか、5と9を足す。そのラウンドスペース（あれば）に、木材を1つずつ置く。また現在のラウンドに3を足すか、7と11を足す。そのラウンドスペース（あれば）に、燃料を1つづつ置く。この木材と燃料は、各ラウンドの最初に得る。,1,1,0,0,0,0,0,,
106103,M103,M103,,1,8,2,炭坑馬,Bog Pony,,大きい進歩1枚以上,,いつでも自分の馬を1頭、農場の脇によけることができ、そのときに燃料2を得る。収穫の繁殖フェイズでは、この馬は数に入れない。得点計算では1点ではなく0.5点にしかならないが、進歩カードで普通の馬と同様に食料に換えられる。,1,0,0,0,0,0,0,,
106104,M104,M104,,1,8,2,作付け区域,Drying Field,,,食料2,特別アクション「泥炭を掘る」を行うたびに、現在のラウンドに3を足し、そのラウンド（あれば）に、燃料2を置く。この燃料はそのラウンドの最初に得る。,1,1,0,0,0,0,0,,
106105,M105,M105,,1,8,2,泥炭採掘隊,Peat-cutting Expedition,,,食料4,すぐに農場から好きなだけ（タイルの下になっていない）泥地タイルを取り除く。取り除いたタイル1枚についき1勝利点と燃料2を得る。また、このとき馬が2/4/5/6頭以上いれば、1/2/3/4燃料を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,0,0,1,1,0,0,0,,
106106,M106,M106,,1,8,2,水森,Riverside Woods,,大きい進歩3枚以上,,「漁」のアクションを行うたびに、森タイルのある農場スペース1スペースにつき木材1を追加で得る。ただし最大で木材3まで。,1,0,0,0,0,0,0,,
106107,M107,M107,,1,8,2,木挽き所,Timber Mill,,,レンガ3石材2,特別アクション「木を切り倒す」を行うか、アクションスペースから木材を4つ以上取るたびに、追加で木材1を得る。このとき燃料1を支払えば、さらに追加で木材1を得る。,1,3,0,0,0,0,0,,
106108,M108,M108,,1,8,2,革なめしの森,Oak Bark,,大きい進歩2枚以上,食料1,すぐに木材2を得る。牛、猪、馬を食料にするたび、1頭につき木材1を追加で得る。,1,0,0,0,0,0,0,,
106109,M109,M109,,1,8,2,黄土レンガ,Loam,,進歩1枚以上,,労働フェイズにおいて、自分の家族が残り1の状態で、特別アクション「労働市場」を行うたびに、追加でレンガ1を得る。,1,0,0,0,0,0,0,,
106110,M110,M110,,1,8,2,ハンノキの小枝,Alder Swamp,,進歩2枚以上,食料2,特別アクション「木を切り倒す」を行うたびに、追加で葦1か木材1のいずれか好きなほうを得る。,1,1,0,0,0,0,0,,
106111,M111,M111,,1,8,2,石材荷車,Stone Wagon,,,木材2,「日雇い労働者」のアクションを行うたびに、追加で石材1を得る。,1,0,0,0,0,0,0,,
106112,M112,M112,,1,8,2,手押し車,Wheelbarrow,,大きい進歩1以上,木材2,1つのアクションスペースから、同じ資材4つ以上を取るたびに、追加で燃料1を得る。また、特別アクション「泥炭を掘る」を行うたびに、追加で好きな資材を1つ得る。,1,0,0,0,0,0,0,,
106113,M113,M113,,1,8,2,泥炭船,Peat Boat,,,木材3葦2,"いつでも燃料を品物に換えられる。資材に換える場合は同じもののペアを得る。
燃料3→木材2/レンガ２ 燃料4→葦2/石材2 燃料2→小麦1 燃料3→野菜1",0,3,0,0,0,0,0,,
106114,M114,M114,,1,8,2,品物リスト,Household Inventory,,畑か牧場か厩いずれか1つ以上,食料1,未使用の農場スペースが5/6/7/8/9/10あれば、すぐに以下のリストから品物を1/2/3/4/5/6つ得る。（リストの順番で左から。）葦1、小麦1、牛1、石材1、野菜1、馬1（泥地と森は未使用の農場に数えない。）（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106115,M115,M115,,1,8,2,村のお店,Village Shop,,ラウンド4までに出す,木材1葦1,このカードの上にカウンター3枚を置く。いつでもカウンターを1枚捨てるたびに、以下のものを1つ得る。得られるものはラウンドによって異なる。ラウンド2:食料、3:小麦、4:燃料、5:木材、6:レンガ、7:羊、8:葦、9:猪、10:石材、11:牛、12:馬、13:野菜、14:ゲストマーカー（これで追加アクションを１つ行う）,1,0,0,0,0,0,0,,
106116,M116,M116,,1,8,2,暖炉ほうき,Hearth Brush,,,葦1,石の暖炉がまだ作られていなければ、石の暖炉をすぐに室内暖炉の下に入れる。（石の暖炉と室内暖炉の位置がかわる。）次のラウンドからいつでも、家族を使ってアクションを行った後に、必要なコストを支払えば追加で室内暖炉が手に入る。室内暖炉は、自分のみ1勝利点高くなる。,1,0,0,1,0,0,0,,
106117,M117,M117,,1,8,2,修道会の手紙,Pastoral Letter,,大きい進歩2枚以上,,井戸がまだ作られていなければ、井戸をすぐに村の教会の下に入れる。（井戸と村の教会の位置が変わる。）次のラウンドからいつでも、家族を使ってアクションを行った後に、必要なコストを支払えば追加で村の教会が手に入る。村の教会は、自分のみ1勝利点高くなる。,1,0,0,1,0,0,0,,
106118,M118,M118,,1,8,2,組合のお店,Co-operative Store,,,木材2レンガ1,このカードの上にカウンター4枚を置く。いつでもこのカウンター1枚と好きな資材を1つ支払うたびに、ほかの資材を1つ得る。ただし石材は除く。,1,1,0,0,0,0,0,,
106119,M119,M119,,1,8,2,遍歴の旅,Out on the Wallaby,,,,家具製作所を持っていれば木材3、製陶所を持っていればレンガ3、かご製作所を持っていれば葦2をすぐに得る。（複数持っていればそれぞれを得る。）（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,1,0,1,0,0,0,0,,
106120,M120,M120,,1,8,2,職人の小部屋,Chamber of Commerce,,,レンガ2石材1,すぐに木材1と葦1を得る。家具製作所、製陶所、かご製作所をもっていれば、最後にそれぞれ追加で1勝利点を得る。,1,1,0,1,0,0,0,,
106121,M121,M121,,1,8,2,いつもの仕事,Routine Work,,進歩0枚,食料1,毎回の収穫で、自分の家具製作所、製陶所、かご製作所で資材を食料に換えなかったとき、それぞれ食料1か燃料1を得る。,1,0,0,0,0,0,0,,
106122,M122,M122,,1,8,2,泥炭採掘権,Peat-Cutting Rights,,馬1頭以上,,現在のラウンドに4と7を足す。対応するラウンドスペース（あれば）に、泥地タイルを1枚づつ置く。このタイルは、そのラウンドの最初に、自分が特別アクション「泥炭を掘る」を行えることを表す。（対応する特別アクションカードを取って自分の前に置く。）,1,0,0,0,0,0,0,,
106123,M123,M123,,1,8,2,畑用品,Agricultural Implement,,,木材1,自分の家族を使って「畑を耕す」のアクションを行うたびに、まだ2回使われていない特別アクションカードを取ることができる。（特別アクションのコストは通常通り食料0か食料2かかる。）,1,0,0,0,0,0,0,,
106124,M124,M124,,1,8,2,泥地開発,Moor Enclosures,,レンガの家の改築済み,石材1,このカードの上に泥地タイルを2枚置く。このカードは普通に使える農場スペースになる。このカードを自分の農場の四辺のいずれかに接して置く。新しい農場スペースは、すでにあるスペースに接していなければならない。自分の農場はこうして2スペース増えることになる。新しい農場スペースは泥地であり、これから開発される。（泥地が取り除かれたら、未使用の農場スペースになり、したがって得点計算ではマイナス点になることがある。）,1,1,0,0,0,0,0,,
